property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
17305056,3748,https://www.zameen.com/Property/eme_society_eme_society_block_d_well_built_house_available_in_good_location-17305056-3748-1.html,House,15000000,EME Society,Lahore,Punjab,31.434668,74.214005,3,5 Marla,For Sale,3,07-17-2019,Khan Estate & Builders (EME),M Haseeb Malik,Marla,5.0,0-5 Marla
16710956,3387,https://www.zameen.com/Property/g_9_g_9_4_the_best_portion_for_living_purpose-16710956-3387-4.html,Lower Portion,45000,G-9,Islamabad,Islamabad Capital,33.686496000000005,73.039076,2,10 Marla,For Rent,2,06-20-2019,Babar Real Estate,Muhammad Babar,Marla,10.0,5-10 Marla
14831735,6933,https://www.zameen.com/Property/pechs_pechs_block_2_portion_is_available_for_rent-14831735-6933-4.html,Lower Portion,55000,Jamshed Town,Karachi,Sindh,24.871447,67.058573,3,7.6 Marla,For Rent,3,02-18-2019,Tawwakal Estate,Shakeel Ahmed,Marla,7.6,5-10 Marla
17058720,6853,https://www.zameen.com/Property/scheme_33_saadi_town_the_best_house_for_living_purpose-17058720-6853-1.html,House,25500000,Scheme 33,Karachi,Sindh,24.964623,67.16855799999999,6,9.6 Marla,For Sale,6,07-04-2019,,,Marla,9.6,5-10 Marla
16916081,6837,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_13_2nd_floor_flat_is_available_for_rent_in_omega_view-16916081-6837-4.html,Flat,25000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.13073299999999,2,4.4 Marla,For Rent,2,06-26-2019,Zain Estate,Muhammad Nadeem,Marla,4.4,0-5 Marla
17163182,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_here_is_a_good_opportunity_to_live_in_a_well_built_flat-17163182-1483-4.html,Flat,75000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,8 Marla,For Rent,3,07-09-2019,Estate Deal,"Muhammad Haroon, Muhammad Sohail Khan",Marla,8.0,5-10 Marla
14279917,682,https://www.zameen.com/Property/karachi_orangi_town_house_for_sale-14279917-682-1.html,House,4200000,Orangi Town,Karachi,Sindh,24.950888,66.97420100000001,2,4 Marla,For Sale,3,06-05-2019,Abad Real Estate,"M. Zahid, Jhanghir",Marla,4.0,0-5 Marla
17341154,6864,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_4_3rd_floor_flat_is_available_for_sale-17341154-6864-1.html,Flat,5000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.934623,67.099164,0,3.8 Marla,For Sale,2,07-17-2019,M & G Property Deals,Salman Mazaheri,Marla,3.8,0-5 Marla
16779976,10018,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_here_is_a_good_opportunity_to_live_in_a_well_built_house-16779976-10018-1.html,House,13900000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,8 Marla,For Sale,3,07-03-2019,City Associates,Murtaza Ashraf,Marla,8.0,5-10 Marla
17310231,509,https://www.zameen.com/Property/lahore_bahria_town_8_marla_brand_new_house_umer_block_bahria_town-17310231-509-1.html,House,17000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,5,8 Marla,For Sale,5,07-16-2019,Mash Allah Estate & Builders,Azam Ali,Marla,8.0,5-10 Marla
7730487,4310,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_block_d3_10_marla_house_single_storey_for_sale-7730487-4310-1.html,House,16200000,Wapda Town,Lahore,Punjab,31.440527000000003,74.271426,3,10 Marla,For Sale,2,07-02-2019,,,Marla,10.0,5-10 Marla
12982599,6674,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_bukhari_commercial_flat_for_rent-12982599-6674-4.html,Flat,60000,DHA Defence,Karachi,Sindh,24.791955,67.06508199999999,2,8 Marla,For Rent,2,11-20-2018,,,Marla,8.0,5-10 Marla
15652490,3072,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_khalid_block_house_is_available_for_sale-15652490-3072-1.html,House,16500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498711,73.10435799999999,0,12 Marla,For Sale,5,04-05-2019,Smart Solutions Co,Qasim,Marla,12.0,10-15 Marla
15970262,4987,https://www.zameen.com/Property/faisalabad_manawala_spacious_ten_marla_house_for_sale-15970262-4987-1.html,House,9000000,Manawala,Faisalabad,Punjab,31.460590000000003,73.139663,4,10 Marla,For Sale,2,04-18-2019,,,Marla,10.0,5-10 Marla
11286409,3387,https://www.zameen.com/Property/g_9_g_9_4_upper_portion_for_rent-11286409-3387-4.html,Upper Portion,28000,G-9,Islamabad,Islamabad Capital,33.686496000000005,73.039076,1,10 Marla,For Rent,2,07-04-2019,,,Marla,10.0,5-10 Marla
16688737,678,https://www.zameen.com/Property/shahra_e_faisal_shah_faisal_colony_1st_floor_portion_is_available_for_sale-16688737-678-1.html,Upper Portion,5500000,Shahra-e-Faisal,Karachi,Sindh,24.895468,67.177091,2,4 Marla,For Sale,2,06-14-2019,Merhaba Estate,Abdul Nasir,Marla,4.0,0-5 Marla
16444157,3884,https://www.zameen.com/Property/hbfc_housing_society_hbfc_housing_society_block_c_1_kanal_house_slightly_used_for_sale_in_hbfc_society_proper_double_units-16444157-3884-1.html,House,33500000,HBFC Housing Society,Lahore,Punjab,31.457991,74.411817,7,1 Kanal,For Sale,5,06-25-2019,Elegant Estate,Ch Muhammad Saeed,Kanal,1.0,1-5 Kanal
17081604,3338,https://www.zameen.com/Property/g_13_g_13_2_free_services_beautiful_lavish_brand_new_house_30x60_g13_islamabad-17081604-3338-1.html,House,26500000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,5,8 Marla,For Sale,5,07-03-2019,Super Deal,Saeed Arain  NAEEM QADRI,Marla,8.0,5-10 Marla
13093978,1027,https://www.zameen.com/Property/lahore_shahdara_2_5_marla_house_for_sale_in_shahdara-13093978-1027-1.html,House,2800000,Shahdara,Lahore,Punjab,31.626564,74.281826,1,2.5 Marla,For Sale,2,11-05-2018,,,Marla,2.5,0-5 Marla
16909421,456,https://www.zameen.com/Property/lahore_punjab_coop_housing_society_10_marla_house_is_available_for_sale_in_punjab_coop_housing_society-16909421-456-1.html,House,19500000,Punjab Coop Housing Society,Lahore,Punjab,31.458979,74.373565,5,10 Marla,For Sale,4,06-27-2019,Adil Estate & Builders,M. Yaseen. M. Irfan,Marla,10.0,5-10 Marla
15458559,3078,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_corner_beautiful_house_for_sale_in_bahria_town_safari_vila-15458559-3078-1.html,House,30000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,2,14 Marla,For Sale,4,04-05-2019,Gulberg Associates,Farjad Malik,Marla,14.0,10-15 Marla
15319969,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_250_sq_yards_bungalow_for_rent-15319969-1484-4.html,House,160000,DHA Defence,Karachi,Sindh,24.821639,67.071691,5,10 Marla,For Rent,4,03-20-2019,Right Move,Rizwan Arain,Marla,10.0,5-10 Marla
15545500,7160,https://www.zameen.com/Property/new_karachi_new_karachi_sector_5_d_60_sq_yd_house_for_sale-15545500-7160-1.html,House,4000000,New Karachi,Karachi,Sindh,25.003328,67.071619,2,2.4 Marla,For Sale,1,04-06-2019,,,Marla,2.4,0-5 Marla
17104936,10018,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_ready_to_live_villa_for_sale_in_precinct_10a-17104936-10018-1.html,House,13200000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,8 Marla,For Sale,3,07-04-2019,Jaidad Group,Mian Azeem,Marla,8.0,5-10 Marla
17314855,282,https://www.zameen.com/Property/karachi_north_karachi_g_1st_floor_house_is_available_for_sale-17314855-282-1.html,House,8500000,North Karachi,Karachi,Sindh,24.972287,67.066298,0,3.2 Marla,For Sale,6,07-16-2019,Unique Estate,M. Pervaiz,Marla,3.2,0-5 Marla
13855153,224,https://www.zameen.com/Property/karachi_frere_town_mehran_square_apartment_in_frere_town-13855153-224-4.html,Flat,90000,Frere Town,Karachi,Sindh,24.841065,67.037424,3,9.6 Marla,For Rent,3,04-18-2019,Diplomat Estate,FAHAD,Marla,9.6,5-10 Marla
16208744,1799,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_5_marla_brand_new_modern_house_for_sale_432_block_cc-16208744-1799-1.html,House,13500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,5,5 Marla,For Sale,4,05-03-2019,,,Marla,5.0,0-5 Marla
16808629,445,https://www.zameen.com/Property/islamabad_korang_town_house_is_available_for_sale-16808629-445-1.html,House,24000000,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0,12 Marla,For Sale,0,06-20-2019,Qadeer Real Estate & Builders,mohsin gujjar,Marla,12.0,10-15 Marla
17086549,165,https://www.zameen.com/Property/islamabad_f_7_house_is_available_for_rent-17086549-165-4.html,House,310000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,0,1.3 Kanal,For Rent,0,07-03-2019,Jaffar Estate & Builders (Pvt) Ltd,Naeem Khan,Kanal,1.3,1-5 Kanal
15568289,3192,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_d_11_marla_beautiful_self_constructed_triple_storey_corner_house_for_sale-15568289-3192-1.html,House,28000000,DHA Defence,Islamabad,Islamabad Capital,33.53245,73.1044,5,11 Marla,For Sale,4,04-05-2019,,,Marla,11.0,10-15 Marla
13070172,1478,https://www.zameen.com/Property/d_h_a_dha_phase_1_apartment_900_sqft_for_rent-13070172-1478-4.html,Flat,30000,DHA Defence,Karachi,Sindh,24.842983,67.065697,2,4 Marla,For Rent,2,11-20-2018,,,Marla,4.0,0-5 Marla
15545910,1354,https://www.zameen.com/Property/faisalabad_ghulam_mohammad_abad_full_house_for_rent-15545910-1354-4.html,House,55000,Ghulam Mohammad Abad,Faisalabad,Punjab,31.44082,73.043532,2,1 Kanal,For Rent,4,04-18-2019,,,Kanal,1.0,1-5 Kanal
16720450,3301,https://www.zameen.com/Property/f_6_f_6_3_brand_new_house_for_rent-16720450-3301-4.html,House,400000,F-6,Islamabad,Islamabad Capital,33.735118,73.077486,5,2 Kanal,For Rent,5,06-13-2019,Professional Estate Managers,"Rana Muhammad Abbas, Rana Mussyeb Ali Khan",Kanal,2.0,1-5 Kanal
16689114,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_1st_floor_flat_is_available_for_sale_in_g__9_building-16689114-6655-1.html,Flat,31000000,Cantt,Karachi,Sindh,24.937425,67.182856,3,11.4 Marla,For Sale,3,06-14-2019,Bajwa Associates,Irbaz S. Bajwa,Marla,11.4,10-15 Marla
16656346,1613,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_d_5_marla_brand_new_bungalow_for_sale_in_d_block_of_dha_phase_6-16656346-1613-1.html,House,18000000,DHA Defence,Lahore,Punjab,31.462493,74.452372,0,5 Marla,For Sale,3,06-25-2019,Summit Estate,Seinum Qureshi,Marla,5.0,0-5 Marla
15556827,8887,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_8_a_ground_floor_portion_is_available_for_rent-15556827-8887-4.html,Lower Portion,30000,Gulistan-e-Jauhar,Karachi,Sindh,24.936493,67.159706,1,1.2 Kanal,For Rent,1,04-19-2019,,,Kanal,1.2,1-5 Kanal
14987826,3758,https://www.zameen.com/Property/faisal_town_faisal_town_block_c1_flat_available_for_sale_in_reasonable_price-14987826-3758-1.html,Flat,6000000,Faisal Town,Lahore,Punjab,31.475414,74.30851899999999,2,5 Marla,For Sale,2,06-18-2019,Al Rehman Estate Links,Rashid Munir,Marla,5.0,0-5 Marla
14963947,7184,https://www.zameen.com/Property/north_karachi_north_karachi_sector_11a_house_no_a854_sector_11_a_house_for_sale-14963947-7184-1.html,House,35000000,North Karachi,Karachi,Sindh,24.981857,67.060118,6,9.6 Marla,For Sale,8,03-10-2019,,,Marla,9.6,5-10 Marla
17103000,10030,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_jinnah_facing_tower_with_key_apartment_for_sale_in_precinct_19-17103000-10030-1.html,Flat,6200000,Bahria Town Karachi,Karachi,Sindh,25.013015,67.314401,2,4.2 Marla,For Sale,2,07-04-2019,Jaidad Group,Talaal Haidar,Marla,4.2,0-5 Marla
17328763,167,https://www.zameen.com/Property/islamabad_g_10_g_10_awe_inspiring__three_bed_portion_4_rent_-17328763-167-4.html,Upper Portion,75000,G-10,Islamabad,Islamabad Capital,33.676103999999995,73.01384200000001,3,10.9 Marla,For Rent,4,07-17-2019,FJ Enterprises,Slawat Ali Guraya,Marla,10.9,10-15 Marla
16144425,6838,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_14_2_bed_d_d__west_open_sweet_water_lift_car_park__3rd_floor_alahad_pride_johar_-16144425-6838-1.html,Flat,6800000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,2,4.2 Marla,For Sale,2,05-06-2019,Noor Real Estate,Ali Umar Khan,Marla,4.2,0-5 Marla
17233115,764,https://www.zameen.com/Property/islamabad_g_15_15_marla_luxurious_elite_class_flat_is_available_for_sale-17233115-764-1.html,Flat,20500000,G-15,Islamabad,Islamabad Capital,33.631485999999995,72.926559,4,16.6 Marla,For Sale,4,07-11-2019,Skyl Group,Waseem Cheema,Marla,16.6,15-20 Marla
9115993,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_house_for_sale_in_phase_7_good_and_height_location_house-9115993-3047-1.html,House,36000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,7,1.3 Kanal,For Sale,7,07-04-2019,,,Kanal,1.3,1-5 Kanal
12457164,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_3_bedroom_exclusively_furnished_portion_for_rent_in_bahria_town-12457164-3041-4.html,Lower Portion,75000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,3,14 Marla,For Rent,3,10-20-2018,,,Marla,14.0,10-15 Marla
16346335,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_ground_floor_flat_is_available_for_sale_in_g__9_building-16346335-6655-1.html,Flat,33000000,Cantt,Karachi,Sindh,24.937425,67.182856,3,11.4 Marla,For Sale,3,06-27-2019,Khanzada Real Estate & Builder,Umair Khanzada,Marla,11.4,10-15 Marla
17039996,6727,https://www.zameen.com/Property/surjani_town_surjani_town_sector_1_ultra_modern_apartment_available_on_cash_easy_installments-17039996-6727-1.html,Flat,4500000,Gadap Town,Karachi,Sindh,25.009123,67.059045,2,4.9 Marla,For Sale,2,07-02-2019,One 10 Marketing,Rabi Ashraf,Marla,4.9,0-5 Marla
17053213,3423,https://www.zameen.com/Property/i_10_i_10_4_ground_portion_available_for_rent-17053213-3423-4.html,Lower Portion,44000,I-10,Islamabad,Islamabad Capital,33.646421000000004,73.045263,2,7 Marla,For Rent,2,07-04-2019,Select Homes,Chaudhary Waseem,Marla,7.0,5-10 Marla
13222228,11,https://www.zameen.com/Property/karachi_north_nazimabad_400_sq_yards_ground_floor_available_for_rent-13222228-11-4.html,Lower Portion,60000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,0,16 Marla,For Rent,4,11-20-2018,,,Marla,16.0,15-20 Marla
16720584,764,https://www.zameen.com/Property/islamabad_g_15_13_marla_brand_new_house_for_sale-16720584-764-1.html,House,26500000,G-15,Islamabad,Islamabad Capital,33.631485999999995,72.926559,6,13 Marla,For Sale,6,06-19-2019,Land Point Marketing Pvt Ltd,Adnan,Marla,13.0,10-15 Marla
16784916,160,https://www.zameen.com/Property/islamabad_d_12_the_best_portion_for_living_purpose_-16784916-160-4.html,Lower Portion,80000,D-12,Islamabad,Islamabad Capital,33.701636,72.948532,3,1 Kanal,For Rent,3,06-20-2019,Fazeel Associates,Muhammad Fazeel,Kanal,1.0,1-5 Kanal
17304630,893,https://www.zameen.com/Property/lahore_gulshan_e_ravi_the_best_house_for_living_purpose-17304630-893-1.html,House,8000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184000000003,74.284058,3,2 Marla,For Sale,3,07-17-2019,Al Khair Property Advisor & Builders,"Mushtaq Bhatti, Mian Zaka Ullah",Marla,2.0,0-5 Marla
16997193,12,https://www.zameen.com/Property/karachi_federal_b_area_3_bed_portion_for_sale_genuine_value_demand-16997193-12-1.html,Upper Portion,8000000,Federal B Area,Karachi,Sindh,24.92863,67.06446600000001,3,4.8 Marla,For Sale,3,06-29-2019,,,Marla,4.8,0-5 Marla
16829949,7214,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_550_sq_feet_3_bed_d_d_luxury_portion_is_available_for_rent_first_floor_block_b-16829949-7214-4.html,Upper Portion,85000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,3,1.1 Kanal,For Rent,3,06-20-2019,Usman Associates,Maqsood Ahmed Abdul Shakoor,Kanal,1.1,1-5 Kanal
15872735,8885,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_2_rufi_heaven_flat_is_available_for_sale-15872735-8885-1.html,Flat,8000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.908308,67.07207,3,5.4 Marla,For Sale,3,05-06-2019,Excel Estate Service,Aamir Ahmed Ghaznavi,Marla,5.4,5-10 Marla
16757918,487,https://www.zameen.com/Property/lahore_state_life_housing_society_here_is_a_good_opportunity_to_live_in_a_well_built_house-16757918-487-1.html,House,22500000,State Life Housing Society,Lahore,Punjab,31.44558,74.401217,4,10 Marla,For Sale,4,07-03-2019,Malik Bhai Estate and Builders,Malik Nadeem Malik,Marla,10.0,5-10 Marla
13332268,686,https://www.zameen.com/Property/bin_qasim_town_shah_latif_town_g_3_floor_house_is_available_for_sale-13332268-686-1.html,House,8000000,Bin Qasim Town,Karachi,Sindh,24.852173,67.289715,0,3.2 Marla,For Sale,10,11-19-2018,Easy Property & Developer,Qari Mohsin Raza,Marla,3.2,0-5 Marla
16030453,164,https://www.zameen.com/Property/islamabad_f_6_beautiful_house_6_bedrooms_prime_location-16030453-164-4.html,House,275000,F-6,Islamabad,Islamabad Capital,33.730907,73.074431,7,1.2 Kanal,For Rent,6,05-18-2019,Jeddah Property,M Zubair H Mughal,Kanal,1.2,1-5 Kanal
17213572,6699,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_15_1st_floor_2nd_floor_portion_is_available_for_rent-17213572-6699-4.html,Upper Portion,54000,Federal B Area,Karachi,Sindh,24.929408,67.08071,2,4.8 Marla,For Rent,4,07-11-2019,Rab e Kareem Emaan Estate,Nadeem,Marla,4.8,0-5 Marla
10445318,10021,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_b_best_offer_125_sq_yard_double_storey_villa_friendly_offer-10445318-10021-1.html,House,4650000,Bahria Town Karachi,Karachi,Sindh,25.062938,67.314471,3,5 Marla,For Sale,3,07-18-2019,,,Marla,5.0,0-5 Marla
17229572,1570,https://www.zameen.com/Property/dha_phase_2_dha_phase_2_block_q_the_best_house_available_for_living_purpose-17229572-1570-1.html,House,23500000,DHA Defence,Lahore,Punjab,31.481417,74.40915600000001,5,10 Marla,For Sale,4,07-12-2019,Altaf Bhai's Real Estate,Shahid Iqbal,Marla,10.0,5-10 Marla
17264458,6853,https://www.zameen.com/Property/scheme_33_saadi_town_a_beautifully_built_house_at_good_location-17264458-6853-1.html,House,27400000,Scheme 33,Karachi,Sindh,24.964623,67.16855799999999,6,9.6 Marla,For Sale,6,07-14-2019,Al Affan Real Estate,Syed Aqeel Shaikh,Marla,9.6,5-10 Marla
16939324,8276,https://www.zameen.com/Property/defence_view_society_defence_view_phase_2_the_best_portion_for_living_purpose-16939324-8276-4.html,Lower Portion,30000,Defence View Society,Karachi,Sindh,24.840256,67.079061,2,4.8 Marla,For Rent,2,06-26-2019,Adnan Estate,Abdul Jabbar,Marla,4.8,0-5 Marla
9070064,162,https://www.zameen.com/Property/islamabad_f_10_beautiful_house_for_rent_in_reasonable_price-9070064-162-4.html,House,140000,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,4,1 Kanal,For Rent,4,07-17-2019,,,Kanal,1.0,1-5 Kanal
15161228,3880,https://www.zameen.com/Property/harbanspura_canal_point_housing_scheme_house_is_available_for_sale-15161228-3880-1.html,House,7000000,Harbanspura,Lahore,Punjab,31.572261,74.417101,0,3 Marla,For Sale,3,03-04-2019,Al Falah Associates Builders,Hamid,Marla,3.0,0-5 Marla
12061107,9201,https://www.zameen.com/Property/karachi_mehmoodabad_new_constructed_portion_for_sale-12061107-9201-1.html,Upper Portion,2300000,Mehmoodabad,Karachi,Sindh,24.853864,67.075562,2,2.4 Marla,For Sale,2,09-20-2018,,,Marla,2.4,0-5 Marla
17261960,11231,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_house_is_available_for_rent-17261960-11231-4.html,House,80000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.911536,67.132028,5,8 Marla,For Rent,4,07-15-2019,Sufi Assoiates,Qaiser,Marla,8.0,5-10 Marla
14397972,8226,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_f_double_storey_house_is_up_for_sale-14397972-8226-1.html,House,22000000,DHA Defence,Islamabad,Islamabad Capital,33.521004,73.099501,3,12 Marla,For Sale,3,03-06-2019,Deals Point,Raja Riaz,Marla,12.0,10-15 Marla
16033231,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_3_beds_apartment_for_rent_with_lift__car_parking-16033231-1483-4.html,Flat,55000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,5.1 Marla,For Rent,3,05-18-2019,Al Hamza Real Estate,Tanveer Khataak,Marla,5.1,5-10 Marla
14075594,340,https://www.zameen.com/Property/islamabad_bani_gala_double_storey_house_is_available_for_rent-14075594-340-4.html,House,42000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268000000001,0,5 Marla,For Rent,0,01-05-2019,,,Marla,5.0,0-5 Marla
